client_id,age,monthly_income,loan_amount,loan_term_months,gender,marital_status,education,has_house,has_car,default
1123,40,700,4000,12,Female,Divorced,Bachelor,1,0,1
1374,35,300,1000,36,Male,Single,High School,1,0,0
1425,,700,2000,36,Other,Single,Bachelor,0,0,0
1399,35,300,3000,36,Other,Married,Bachelor,0,1,0
1337,25,1000,3000,6,Male,Single,Bachelor,1,0,0
1454,25,700,2000,6,Male,Divorced,,0,1,0
1200,35,700,3000,24,Male,Single,,1,0,0
1075,45,500,2000,12,Female,Divorced,Master,1,1,0
1480,40,1000,2000,36,Female,Divorced,,0,1,0
1067,25,700,2000,12,Female,Single,Bachelor,1,1,0
1154,30,500,4000,36,Male,Single,,1,0,0
1018,25,1000,3000,24,Female,Married,High School,1,1,0
1352,35,500,4000,36,Other,Single,,0,0,0
1495,35,300,2000,24,Male,Single,Master,0,1,0
1289,35,700,3000,6,,Single,High School,1,0,0
1088,40,1000,3000,6,Female,Single,Master,1,1,1
1384,,1000,1000,6,Female,Divorced,Bachelor,0,1,0
1042,,700,2000,24,Female,Single,Master,0,0,0
1385,35,700,4000,24,Female,Married,High School,0,1,0
1113,,700,1000,6,Female,Married,High School,1,0,0
1448,45,700,3000,12,Female,Married,,1,1,0
1141,45,500,2000,36,Male,Divorced,Bachelor,1,1,1
1238,45,1000,1000,12,Female,Divorced,High School,1,0,0
1413,40,700,4000,24,Male,Divorced,Bachelor,1,1,0
1292,30,500,2000,6,Female,Single,High School,0,1,0
1111,35,300,3000,36,,Divorced,PhD,0,0,0
1289,35,300,2000,12,Male,Single,Bachelor,1,0,0
1195,40,300,2000,36,Female,Divorced,Bachelor,0,1,0
1177,40,300,2000,6,Female,Married,Bachelor,1,1,1
1188,35,,1000,12,Male,Married,Bachelor,1,0,1
1019,30,500,1000,12,Female,Divorced,Bachelor,0,0,0
1484,45,300,1000,12,Other,Single,High School,0,0,0
1369,35,1000,2000,12,Male,Single,High School,0,1,0
1314,25,700,2000,36,Female,Married,,1,0,0
1426,35,500,4000,6,Female,Single,Master,0,1,0
1222,30,700,4000,36,Female,Single,Bachelor,0,0,0
1025,40,1000,1000,36,Female,Married,PhD,0,1,0
1092,30,300,2000,36,Female,Divorced,Bachelor,1,0,0
1365,40,500,3000,36,Male,Married,,1,0,0
1430,25,500,2000,24,Female,Married,High School,0,1,0
1154,45,300,2000,36,Male,Divorced,High School,0,1,0
1268,30,300,1000,36,Female,Married,Bachelor,1,1,1
1210,30,1000,3000,24,Female,Divorced,High School,1,0,0
1408,25,700,4000,36,Male,Single,Master,1,0,1
1301,35,500,2000,36,Male,Single,High School,0,0,0
1123,35,1000,2000,36,Male,Married,Bachelor,0,1,0
1066,25,,3000,12,Other,Divorced,Bachelor,0,1,0
1004,30,300,2000,12,Female,Married,High School,1,1,0
1165,30,300,2000,36,Other,Single,High School,1,1,0
1473,45,700,4000,6,Female,Divorced,PhD,1,0,0
1362,25,300,2000,24,Male,Single,Master,1,0,0
1088,40,700,3000,6,Female,Single,High School,1,1,0
1068,30,300,4000,36,Male,Divorced,High School,1,1,0
1406,35,500,4000,6,Female,Single,High School,1,0,0
1100,30,700,4000,24,Male,Single,Master,1,0,1
1049,,700,2000,6,Female,Married,Bachelor,1,0,0
1244,40,1000,1000,12,Male,Single,PhD,0,0,0
1239,45,1000,2000,24,Female,Married,Master,0,0,1
1099,30,300,4000,6,Female,Married,Master,1,0,0
1333,45,300,3000,24,Female,Divorced,Master,1,1,1
1127,,1000,1000,12,Male,Married,Bachelor,0,1,0
1426,35,1000,2000,6,Male,Married,PhD,1,0,0
1373,35,1000,4000,36,Other,Divorced,High School,0,1,0
1451,,500,3000,6,Female,Divorced,Bachelor,1,0,1
1391,35,300,4000,12,Male,Divorced,Master,1,1,0
1218,,300,3000,24,Male,Single,Bachelor,0,0,0
1308,35,500,2000,6,Male,Married,Bachelor,1,0,0
1004,45,1000,2000,6,Male,Divorced,,0,1,1
1259,30,300,3000,6,Female,Single,High School,0,1,0
1025,35,500,2000,12,Female,Married,,1,1,0
1030,40,500,4000,36,Male,Single,Bachelor,0,1,0
1426,30,700,3000,6,Female,Divorced,High School,1,0,0
1166,30,300,2000,36,Female,Married,Bachelor,1,1,0
1124,,700,4000,24,Female,Divorced,Bachelor,1,1,0
1038,25,500,2000,24,Male,Divorced,Bachelor,0,0,0
1305,40,500,3000,24,Female,Single,,0,1,0
1434,25,300,3000,24,,Married,Master,0,0,0
1183,40,300,1000,12,,Divorced,PhD,1,0,1
1106,30,500,4000,36,Male,Married,Master,1,1,0
1040,30,300,4000,12,Male,Divorced,Bachelor,1,0,0
1071,35,,2000,36,Male,Single,PhD,1,1,0
1356,30,,1000,36,Male,Married,Bachelor,0,1,0
1396,40,300,4000,36,Other,Married,Bachelor,0,0,0
1317,,500,3000,12,Male,Divorced,High School,1,1,0
1289,45,500,2000,24,Male,Single,Bachelor,1,1,0
1136,35,700,4000,12,,Married,Master,1,1,0
1417,45,300,2000,6,Female,Divorced,Bachelor,1,0,0
1380,,1000,3000,12,Male,Single,Bachelor,1,1,0
1053,35,1000,3000,36,Male,Divorced,,0,1,0
1092,25,300,3000,6,Male,Divorced,PhD,0,1,0
1227,35,300,4000,6,Male,Single,PhD,1,1,1
1265,25,300,1000,36,Female,Divorced,Master,1,0,0
1067,25,700,4000,36,Female,Single,Bachelor,0,1,0
1146,30,500,4000,12,Female,Single,,0,1,0
1006,30,500,4000,12,Male,Married,Master,1,0,0
1038,35,1000,1000,6,Female,Single,,0,0,0
1280,35,500,4000,24,Male,Single,,1,0,0
1048,45,300,2000,24,Male,Single,Bachelor,1,0,0
1186,35,300,3000,12,Male,Divorced,Master,1,1,0
1198,25,1000,2000,6,Female,Married,,0,0,0
1482,40,300,4000,24,,Married,Bachelor,0,0,1
1412,25,1000,3000,6,Male,Married,High School,1,0,0
1420,45,700,3000,12,Female,Married,,1,1,0
1153,30,500,4000,36,Female,Married,PhD,1,0,1
1251,30,500,1000,36,Male,Single,High School,0,1,1
1104,25,500,2000,12,Female,Divorced,High School,1,1,0
1378,35,300,1000,24,Male,Married,,1,0,0
1258,30,1000,1000,24,Male,Married,Master,0,0,0
1157,25,300,1000,36,Male,Married,Bachelor,0,0,1
1488,30,300,3000,24,Male,Married,Bachelor,1,1,0
1450,40,,3000,24,Female,Divorced,Master,0,1,0
1287,30,1000,3000,36,Female,Married,High School,0,0,0
1140,35,300,1000,36,Female,Single,High School,1,0,0
1304,30,1000,1000,12,,Divorced,,0,1,0
1341,35,700,1000,36,Male,Single,High School,0,0,0
1382,30,700,1000,36,Female,Single,,0,0,0
1160,25,500,1000,36,Male,Married,Bachelor,0,0,0
1058,35,300,4000,36,Female,Divorced,,1,0,0
1238,45,,2000,6,Male,Single,Bachelor,1,0,0
1306,35,500,4000,12,Other,Married,Master,1,1,0
1046,40,300,1000,12,Male,Married,,0,1,0
1428,30,500,4000,36,Male,Single,Bachelor,1,0,0
1123,40,1000,3000,6,Female,Married,Master,1,0,0
1347,35,700,4000,36,Female,Divorced,Bachelor,1,1,0
1075,40,500,1000,6,,Single,,1,1,1
1111,30,500,2000,36,Male,Divorced,Master,1,0,0
1022,30,1000,2000,6,,Married,Master,1,1,0
1251,35,500,3000,36,Male,Divorced,High School,1,0,0
1403,35,500,3000,24,Male,Divorced,Bachelor,0,0,0
1002,25,500,2000,12,Male,Single,,0,0,0
1147,,700,1000,12,Male,Divorced,High School,1,1,0
1058,35,1000,4000,12,Male,Married,Bachelor,0,1,0
1481,40,1000,4000,6,Male,Married,Bachelor,0,1,0
1258,40,500,1000,12,Male,Divorced,Bachelor,0,0,0
1360,30,300,4000,36,Female,Single,PhD,1,1,0
1272,,700,4000,12,Male,Married,Bachelor,0,0,0
1403,25,1000,1000,12,Male,Married,High School,1,0,0
1158,40,300,2000,24,,Divorced,High School,1,0,0
1320,30,500,4000,36,,Single,Bachelor,0,0,0
1182,25,500,1000,6,Female,Married,PhD,1,1,1
1289,45,700,2000,24,Female,Single,Bachelor,1,0,1
1187,40,1000,1000,6,Male,Divorced,,1,1,0
1118,35,,1000,12,Female,Single,PhD,1,0,0
1131,25,700,2000,12,Male,Married,Master,1,1,1
1293,45,500,4000,36,Male,Divorced,Master,1,1,0
1458,25,300,3000,36,Female,Married,Bachelor,1,0,0
1393,30,300,4000,36,Male,Married,,1,0,1
1082,40,700,3000,24,Male,Divorced,PhD,1,0,0
1016,30,500,2000,12,Male,Divorced,High School,0,0,0
1138,25,,1000,12,Male,Married,Bachelor,0,0,0
1373,30,700,2000,24,Male,Single,High School,1,1,0
1093,30,,2000,36,Female,Married,High School,0,0,1
1469,25,700,3000,24,Male,Divorced,High School,0,0,0
1102,,700,4000,6,Male,Married,Bachelor,1,1,0
1228,35,700,1000,24,Male,Single,,1,1,0
1474,40,300,4000,12,Male,Married,Master,1,0,0
1190,45,1000,4000,12,Male,Married,Master,0,0,0
1156,45,300,4000,36,Male,Single,Bachelor,0,1,0
1009,35,700,3000,24,Male,Single,Bachelor,0,1,0
1375,30,700,4000,24,Male,Single,High School,1,0,0
1272,35,500,1000,12,Female,Married,High School,1,0,1
1210,30,700,4000,36,Male,Divorced,Bachelor,1,1,1
1186,30,700,4000,6,Female,Single,Bachelor,0,0,0
1187,40,700,2000,24,Female,Single,Master,1,1,0
1332,35,700,3000,36,Male,Divorced,Bachelor,1,1,0
1491,30,500,4000,12,,Divorced,Master,1,0,0
1349,40,300,1000,36,Male,Divorced,,1,0,0
1496,25,700,4000,24,Female,Divorced,High School,0,0,0
1428,35,700,2000,36,Female,Married,Master,1,1,0
1394,,700,1000,12,Female,Divorced,Bachelor,1,1,1
1072,40,500,1000,24,Female,Married,High School,1,0,0
1034,40,1000,1000,6,Female,Divorced,Bachelor,0,0,0
1255,30,300,4000,12,Female,Divorced,PhD,1,0,1
1279,40,300,3000,24,Female,Divorced,Bachelor,1,0,0
1435,,500,1000,6,Female,Single,Master,1,1,0
1286,25,500,2000,36,Female,Divorced,Bachelor,1,1,0
1442,40,700,4000,12,Male,Divorced,Master,0,0,1
1405,30,300,3000,12,Other,Divorced,Bachelor,0,0,0
1375,25,300,4000,6,Male,Divorced,Bachelor,1,1,0
1266,30,500,2000,6,Female,Married,Bachelor,0,0,0
1247,25,1000,3000,36,Male,Single,Bachelor,0,1,0
1462,40,300,3000,6,Female,Divorced,High School,1,0,0
1293,25,1000,2000,12,Male,Single,High School,0,0,0
1412,35,300,3000,12,Other,Single,Master,0,1,0
1392,25,1000,2000,24,Male,Single,Bachelor,1,0,0
1477,35,300,3000,6,Female,Divorced,High School,1,1,0
1436,25,700,4000,12,Male,Single,High School,1,0,0
1198,40,700,1000,12,Female,Married,PhD,1,1,0
1405,,300,2000,24,Male,Divorced,Bachelor,0,0,0
1421,30,700,2000,36,Female,Divorced,,1,1,0
1358,35,500,1000,24,Female,Divorced,High School,1,1,0
1230,35,700,4000,24,Male,Divorced,Master,1,0,0
1006,30,300,3000,6,Female,Divorced,Bachelor,1,0,1
1404,40,1000,1000,12,Male,Divorced,High School,0,1,0
1447,40,300,1000,6,Female,Married,High School,0,0,0
1317,30,700,2000,24,Female,Married,Bachelor,1,1,0
1126,40,700,1000,24,Female,Married,High School,0,1,0
1271,30,300,2000,12,Male,Single,Bachelor,0,0,0
1239,40,300,2000,36,Male,Married,PhD,0,0,0
1421,35,300,2000,6,Female,Divorced,Master,0,1,0
1456,45,700,1000,12,Female,Single,High School,0,1,0
1436,40,300,3000,36,Female,Single,,1,0,0
1392,25,500,4000,12,Male,Divorced,PhD,0,1,0
1455,30,300,3000,24,Male,Married,Master,1,0,0
1411,40,1000,4000,36,Female,Divorced,High School,1,0,0
1257,30,300,3000,36,Female,Divorced,PhD,0,1,0
1253,40,700,1000,12,Female,Married,High School,0,1,0
1020,45,500,4000,24,Male,Married,High School,0,1,0
1492,45,700,3000,36,Male,Single,Master,0,0,0
1085,45,500,1000,6,Other,Married,Master,1,1,0
1282,40,1000,2000,6,Male,Single,Master,1,0,0
1097,35,1000,2000,36,Female,Single,Master,0,1,0
1340,35,300,1000,36,Male,Divorced,High School,0,0,1
1263,30,1000,4000,12,Female,Married,High School,0,0,0
1078,45,700,4000,36,Male,Single,Bachelor,1,1,0
1099,35,1000,1000,24,,Married,PhD,1,1,0
1308,25,1000,2000,6,Female,Married,High School,0,0,0
1100,35,700,1000,12,Female,Single,Master,0,1,0
1327,40,300,1000,36,Male,Single,,0,1,0
1433,30,500,2000,24,Male,Married,,1,1,1
1155,35,,4000,12,Female,Married,Master,1,1,0
1199,25,1000,1000,24,Female,Married,,0,0,1
1336,40,500,4000,12,Male,Married,High School,1,0,0
1225,30,1000,1000,24,Female,Married,High School,0,1,0
1016,35,,1000,24,,Divorced,High School,0,1,0
1118,45,1000,3000,12,Female,Single,,0,0,0
1368,40,1000,2000,24,Male,Divorced,,0,0,0
1047,45,1000,4000,6,Female,Married,Master,0,0,0
1309,30,,3000,36,Male,Divorced,Master,0,0,0
1068,40,700,3000,6,Female,Divorced,High School,0,0,0
1274,25,1000,3000,36,Female,Single,,0,1,0
1488,25,1000,2000,12,Male,Married,High School,1,0,0
1031,30,500,2000,12,Male,Divorced,High School,0,0,0
1004,25,700,4000,36,,Married,Master,0,1,0
1102,45,1000,1000,24,Female,Married,,0,0,0
1199,35,500,2000,12,Male,Single,High School,0,0,1
1040,40,500,1000,36,Male,Divorced,Bachelor,1,0,0
1105,25,500,3000,24,Female,Divorced,High School,0,0,0
1166,25,700,2000,12,Male,Single,Bachelor,1,0,0
1165,25,700,2000,12,Female,Married,High School,1,0,1
1013,35,1000,2000,12,Male,Single,High School,1,1,1
1223,40,700,3000,24,Female,Divorced,,1,0,0
1396,30,300,2000,12,Male,Single,Bachelor,0,0,0
1042,30,700,3000,24,Male,Divorced,High School,1,0,0
1465,35,1000,1000,6,Other,Divorced,Bachelor,1,0,0
1368,40,700,1000,24,Male,Divorced,High School,1,1,1
1312,40,1000,4000,12,Female,Divorced,Bachelor,1,1,0
1267,40,700,4000,24,Female,Single,Bachelor,0,1,0
1145,30,500,4000,36,Female,Divorced,High School,1,1,0
1115,30,700,3000,6,Male,Married,Bachelor,1,0,0
1036,35,700,3000,12,Male,Married,High School,1,0,0
1475,25,500,3000,12,Male,Divorced,Master,0,0,1
1041,30,500,3000,24,Male,Married,,0,1,0
1312,,700,2000,6,Female,Divorced,Bachelor,0,1,0
1358,40,700,2000,12,,Single,Master,1,1,1
1095,30,300,1000,24,Male,Divorced,,1,1,1
1362,30,1000,4000,12,Female,Married,Master,0,1,0
1343,25,300,3000,6,,Married,PhD,1,0,0
1469,,300,4000,36,Female,Single,,0,0,0
1220,40,500,4000,12,Male,Single,Bachelor,0,1,0
1054,35,500,3000,12,Female,Married,PhD,0,1,0
1178,35,700,3000,6,Male,Married,,0,1,1
1197,35,1000,3000,12,Female,Single,Bachelor,1,1,0
1397,30,,4000,24,Male,Married,Master,0,1,0
1289,45,700,1000,36,Female,Married,High School,1,1,0
1389,45,1000,2000,36,Female,Single,High School,1,1,0
1125,40,500,1000,24,Female,Single,Bachelor,1,0,0
1371,35,700,4000,6,Female,Divorced,PhD,1,1,0
1005,30,700,1000,6,Male,Divorced,,0,0,0
1112,40,700,1000,36,Male,Single,Master,1,1,0
1147,,1000,2000,6,Female,Married,High School,0,1,1
1376,,500,2000,36,Male,Married,High School,1,1,1
1417,30,300,1000,36,Other,Married,Bachelor,0,0,1
1377,35,1000,3000,6,Other,Married,,1,0,0
1311,35,500,1000,6,,Divorced,High School,0,0,0
1250,45,300,3000,24,Female,Single,Master,1,0,0
1485,25,700,4000,36,Male,Married,Bachelor,0,0,0
1004,25,700,3000,24,Male,Single,PhD,0,0,0
1163,40,500,2000,12,Male,Divorced,Bachelor,1,0,0
1386,40,300,2000,12,Other,Married,,0,0,0
1024,,1000,1000,36,Other,Single,High School,1,0,0
1314,30,700,1000,12,Female,Married,PhD,1,1,0
1247,35,500,3000,12,Female,Married,Master,0,0,0
1363,30,300,2000,12,Female,Married,PhD,0,1,0
1478,30,500,1000,24,Male,Single,High School,0,1,0
1388,25,500,3000,12,Female,Married,High School,1,1,0
1283,40,500,4000,12,Female,Divorced,High School,1,0,1
1381,35,700,4000,24,Female,Divorced,Bachelor,1,1,1
1343,25,500,4000,6,Male,Divorced,PhD,0,1,0
1407,30,500,4000,24,Female,Married,High School,0,1,0
1451,25,700,4000,12,Female,Divorced,Bachelor,1,1,0
1402,25,700,3000,36,Male,Single,High School,0,0,0
1015,25,300,1000,24,Female,Single,Bachelor,0,0,0
1394,40,700,1000,36,Female,Married,High School,1,0,0
1217,40,1000,1000,36,Male,Divorced,,1,0,0
1419,40,1000,1000,12,,Married,High School,0,0,1
1056,45,500,1000,24,Male,Divorced,High School,0,1,1
1109,25,700,1000,12,Female,Married,High School,1,1,0
1113,25,700,3000,36,Male,Divorced,Bachelor,1,1,0
1259,40,700,1000,24,,Divorced,Master,1,1,0
1152,25,300,2000,12,Male,Divorced,,0,0,0
1498,35,500,3000,24,Female,Divorced,Bachelor,0,1,0
1055,35,1000,3000,6,Male,Divorced,,0,0,0
1141,,700,4000,24,Male,Single,High School,1,0,0
1072,40,300,4000,24,Male,Married,High School,0,1,0
1485,30,500,3000,24,Female,Divorced,PhD,0,1,1
1449,25,500,2000,24,Male,Divorced,High School,1,1,0
1482,30,700,2000,36,Female,Single,Bachelor,0,0,0
1259,25,700,1000,12,Male,Single,Master,1,1,0
1163,,300,3000,6,Male,Single,High School,0,0,0
1171,,1000,3000,36,Male,Single,PhD,0,0,0
1378,,700,4000,36,,Divorced,PhD,0,0,0
1491,,700,1000,6,Female,Married,Bachelor,1,0,0
1206,40,500,4000,6,Male,Married,Bachelor,0,0,0
1340,30,500,1000,6,Female,Divorced,Master,0,0,0
1443,45,300,1000,12,Female,Divorced,Bachelor,1,1,0
1200,30,700,2000,36,Male,Divorced,Bachelor,1,1,0
1047,40,500,1000,24,Male,Married,Bachelor,0,1,0
1150,,700,4000,24,Male,Divorced,High School,1,1,0
1363,30,500,2000,24,Male,Divorced,Master,0,0,0
1432,25,700,2000,24,Female,Divorced,Master,1,0,0
1350,25,,4000,36,Female,Married,,1,1,1
1257,45,1000,2000,12,Male,Divorced,,0,1,0
1440,30,1000,1000,6,Female,Divorced,High School,0,1,0
1270,25,300,3000,36,Male,Married,Bachelor,0,0,0
1439,30,500,4000,12,Female,Married,,0,1,1
1137,35,1000,3000,6,Male,Married,,0,1,0
1172,40,500,4000,24,Other,Single,PhD,0,0,0
1449,30,300,2000,24,Male,Married,,1,1,0
1487,25,500,2000,12,Male,Divorced,Master,0,0,0
1254,25,1000,4000,24,Male,Married,Bachelor,1,1,0
1484,30,,1000,24,Other,Married,,1,0,0
1281,45,700,3000,12,Male,Single,Bachelor,1,0,0
1443,45,1000,3000,36,Female,Divorced,Bachelor,1,1,0
1037,25,700,1000,12,Male,Divorced,PhD,0,0,0
1269,40,500,3000,24,Male,Divorced,Master,1,1,1
1398,30,500,3000,6,,Divorced,Master,1,1,0
1428,45,1000,4000,12,Female,Single,High School,0,1,1
1187,25,700,1000,36,Male,Single,Bachelor,1,0,0
1212,45,700,3000,24,Male,Single,Master,1,0,0
1038,30,1000,2000,6,Male,Single,High School,0,1,0
1446,40,500,1000,6,Female,Married,High School,1,1,0
1210,35,500,1000,12,Female,Divorced,,0,0,0
1489,,500,3000,6,,Single,High School,0,0,0
1411,30,700,2000,24,Male,Divorced,Bachelor,1,1,0
1288,30,300,3000,6,Female,Divorced,Master,0,1,1
1301,40,,3000,6,Female,Single,Master,0,0,0
1242,45,300,2000,36,Other,Divorced,Master,1,0,0
1479,35,300,3000,36,Female,Married,Master,1,0,0
1470,35,700,4000,6,Female,Single,,0,1,0
1200,35,1000,3000,36,Female,Divorced,Bachelor,1,1,0
1054,,500,1000,36,Female,Single,Bachelor,1,0,0
1401,30,,2000,6,Male,Divorced,Bachelor,1,1,0
1258,40,1000,2000,6,Female,Divorced,High School,1,1,0
1087,25,300,1000,36,Male,Divorced,High School,0,0,0
1189,,,3000,36,Other,Divorced,Master,0,1,0
1139,40,500,3000,6,Female,Married,PhD,1,1,0
1375,30,700,4000,12,Female,Divorced,High School,1,1,0
1254,40,700,2000,12,Other,Married,High School,0,0,0
1434,25,1000,1000,6,Female,Single,,1,1,0
1360,45,500,2000,12,Female,Divorced,High School,0,1,0
1099,45,300,2000,6,Male,Single,Bachelor,0,0,0
1066,30,700,4000,24,Other,Married,Bachelor,1,1,0
1312,40,1000,3000,36,,Single,Bachelor,0,0,0
1485,,300,3000,36,Female,Single,High School,1,0,0
1250,30,,4000,36,Male,Married,Bachelor,1,1,0
1155,40,700,1000,36,Male,Married,,0,0,1
1137,35,500,4000,12,Female,Single,,1,1,1
1241,35,700,2000,6,Female,Married,Bachelor,1,1,1
1320,25,1000,1000,6,Male,Married,Bachelor,1,0,0
1424,35,500,1000,12,Female,Divorced,,1,1,0
1492,30,1000,4000,24,Female,Divorced,Bachelor,0,1,0
1015,25,300,4000,36,Female,Divorced,Bachelor,1,1,0
1107,25,300,3000,24,Male,Single,High School,0,0,0
1021,25,700,2000,12,Female,Single,Bachelor,0,0,0
1182,35,500,2000,6,Female,Single,Bachelor,0,1,0
1447,35,500,2000,36,Male,Divorced,PhD,1,1,0
1426,45,300,1000,24,Male,Married,Master,1,0,0
1278,25,300,3000,6,Female,Divorced,Master,1,0,0
1215,45,700,1000,24,Female,Married,Master,1,0,0
1353,30,300,2000,36,Male,Single,Master,1,0,0
1187,40,700,2000,6,Male,Married,Bachelor,0,1,0
1110,45,1000,2000,24,Female,Divorced,Master,0,1,0
1089,25,1000,2000,6,Female,Divorced,Bachelor,1,1,0
1117,30,300,2000,24,Male,Divorced,Master,1,1,0
1389,35,1000,4000,24,Female,Married,Bachelor,0,0,0
1265,,1000,4000,24,Other,Divorced,PhD,0,1,1
1354,35,1000,4000,6,Female,Married,High School,0,1,0
1302,30,300,4000,6,Female,Divorced,Master,1,1,1
1017,40,700,2000,6,Other,Single,Master,1,0,0
1473,30,1000,1000,6,Female,Single,Master,1,0,0
1212,40,300,4000,12,Male,Single,Bachelor,0,1,0
1036,45,1000,1000,36,Female,Single,,1,0,0
1422,35,300,1000,12,Female,Single,High School,0,1,0
1125,25,500,4000,36,Male,Divorced,PhD,0,0,0
1149,25,500,2000,12,Male,Divorced,Master,0,1,0
1415,,700,2000,6,Female,Single,High School,0,1,0
1297,35,500,1000,12,Other,Married,High School,1,1,0
1394,40,,1000,6,Female,Divorced,Bachelor,0,0,0
1009,35,1000,2000,24,Male,Divorced,,1,0,0
1432,,700,3000,6,Female,Divorced,Bachelor,1,0,0
1186,40,300,4000,6,Female,Married,Master,1,0,0
1146,40,700,1000,24,Male,Married,Bachelor,1,1,0
1335,30,500,2000,12,Female,Single,Bachelor,1,1,0
1391,40,700,4000,6,Female,Divorced,High School,1,1,0
1074,45,500,2000,24,Female,Single,Bachelor,1,1,0
1103,35,300,1000,6,Female,Single,Bachelor,1,0,0
1462,40,300,1000,6,Male,Married,Master,1,1,0
1475,35,300,1000,24,Female,Married,PhD,0,0,0
1364,,300,3000,6,Female,Single,,1,1,0
1293,,1000,3000,6,Female,Married,Master,0,1,0
1303,30,300,3000,12,Female,Married,Master,1,1,0
1007,,300,1000,6,Male,Married,High School,0,1,1
1346,35,1000,1000,12,Female,Single,Bachelor,0,0,0
1282,30,500,1000,6,Male,Married,High School,0,0,0
1361,,1000,3000,36,Female,Divorced,High School,0,1,0
1077,35,700,1000,36,Male,Married,PhD,0,1,0
1192,35,300,1000,12,Male,Divorced,,0,1,0
1177,25,1000,3000,24,Female,Single,Bachelor,1,1,0
1191,40,500,3000,24,Female,Divorced,High School,1,0,0
1040,,300,3000,6,Male,Single,High School,1,1,0
1240,30,1000,3000,36,Female,Married,High School,1,1,0
1343,40,700,3000,12,Male,Married,High School,1,0,0
1000,30,300,3000,12,Female,Married,Bachelor,1,1,1
1375,,1000,4000,6,Female,Single,Bachelor,0,0,0
1411,35,700,2000,6,Other,Divorced,High School,0,1,0
1370,25,500,1000,24,Male,Married,,0,0,0
1261,25,500,4000,12,Female,Divorced,Master,1,1,0
1487,25,1000,1000,12,Male,Single,High School,1,1,0
1177,40,700,3000,24,Female,Single,Bachelor,0,1,0
1477,40,1000,1000,24,Male,Divorced,Master,0,0,0
1138,25,,4000,36,Female,Married,Bachelor,0,0,0
1215,30,500,4000,36,Male,Single,Bachelor,0,0,0
1062,35,,2000,24,Other,Married,Master,0,0,0
1068,40,700,4000,6,Female,Married,High School,0,0,0
1112,30,1000,1000,6,Male,Divorced,Bachelor,1,1,0
1085,30,500,2000,12,Female,Married,High School,1,0,0
1085,25,700,1000,6,Female,Single,High School,0,1,0
1149,45,300,4000,12,Female,Single,High School,1,0,0
1366,45,300,4000,36,Male,Divorced,Master,0,0,0
1369,30,700,1000,12,Female,Married,Master,0,0,0
1427,25,,2000,12,,Married,Master,0,0,0
1172,25,,3000,12,Other,Single,High School,0,1,0
1183,40,300,1000,36,Female,Married,PhD,0,0,0
1442,35,700,2000,36,Female,Divorced,Bachelor,0,1,0
1171,40,1000,1000,12,Male,Divorced,High School,1,0,0
1435,25,500,2000,24,Male,Single,Bachelor,1,0,0
1048,40,700,2000,12,Male,Single,Bachelor,0,0,0
1186,30,700,4000,6,Female,Single,Bachelor,0,0,0
1235,35,300,4000,24,Male,Married,High School,1,0,1
1030,40,700,4000,24,Female,Single,Bachelor,1,0,0
1449,25,700,1000,12,Male,Single,High School,0,1,1
1055,45,700,1000,36,,Married,High School,1,1,0
1067,35,700,4000,36,Male,Divorced,Bachelor,0,0,0
1284,45,300,3000,24,Female,Divorced,Bachelor,1,0,0
1314,35,300,4000,36,Female,Divorced,High School,1,0,0
1246,45,700,2000,6,Female,Married,,0,1,0
1269,30,300,4000,24,Female,Divorced,Bachelor,1,0,0
1201,40,1000,3000,36,Female,Single,Master,1,0,1
1159,,700,2000,36,Female,Married,Bachelor,0,0,0
1423,25,500,4000,12,Male,Divorced,Master,1,0,0
1187,30,300,3000,12,Female,Married,,0,1,0
1282,30,500,2000,24,Female,Single,High School,1,0,0
1243,40,300,1000,6,Female,Divorced,Bachelor,1,1,0
1002,,300,1000,12,Male,Single,Master,1,0,0
1140,25,300,4000,36,Male,Married,Bachelor,0,1,0
1278,35,500,4000,6,Female,Divorced,Bachelor,0,1,1
1018,35,700,2000,36,Male,Married,High School,1,0,0
1089,25,300,2000,36,Female,Married,High School,1,0,0
1453,35,300,1000,36,Male,Married,Bachelor,0,1,0
1449,35,300,4000,12,Male,Married,Bachelor,1,0,0
1027,30,,3000,36,Male,Married,,0,1,0
1253,45,300,4000,36,Male,Married,Bachelor,1,1,0
1015,,1000,4000,12,Male,Divorced,,1,1,1
1466,30,500,4000,12,Male,Divorced,PhD,0,1,0
1482,25,1000,2000,24,Male,Divorced,,0,1,1
1148,30,,1000,6,Other,Single,High School,0,0,0
1487,30,1000,3000,12,Male,Married,High School,0,1,0
1237,35,700,3000,36,Male,Single,Master,1,1,0
1266,,300,3000,6,Female,Single,High School,0,0,0
1253,35,300,3000,6,Male,Divorced,Master,0,1,0
1143,40,500,3000,12,Male,Married,Master,1,1,0
1419,25,700,2000,12,Other,Divorced,,1,0,1
1162,25,500,4000,12,Female,Single,,0,0,0
1335,,500,2000,36,Male,Divorced,High School,1,0,0
1270,30,700,3000,36,Female,Married,Master,1,1,0
1305,40,1000,1000,6,Female,Single,,0,1,0
1129,35,700,2000,24,Male,Divorced,Bachelor,0,1,0
1131,30,700,2000,12,Female,Married,Bachelor,0,0,0
1012,40,500,2000,12,Male,Divorced,High School,1,1,1
1278,25,500,2000,36,Male,Single,Master,0,0,0
1355,,500,4000,12,Male,Single,Bachelor,1,0,0
